location,date,vehicles
Glüsingen,2016-01-05T21:00Z,2519
Glüsingen,2016-01-05T22:00Z,1870
Glüsingen,2016-01-05T23:00Z,1495
Glüsingen,2016-01-06,957
Glüsingen,2016-01-06T01:00Z,678
Glüsingen,2016-01-06T02:00Z,620
Glüsingen,2016-01-06T06:00Z,2767
Glüsingen,2016-01-06T07:00Z,5009
Glüsingen,2016-01-06T08:00Z,5869
Glüsingen,2016-01-06T09:00Z,5264
Glüsingen,2016-01-06T10:00Z,4595
Glüsingen,2016-01-06T11:00Z,4524
Glüsingen,2016-01-06T12:00Z,4670
Glüsingen,2016-01-06T13:00Z,4880
Glüsingen,2016-01-06T14:00Z,5138
Glüsingen,2016-01-06T15:00Z,5583
Glüsingen,2016-01-06T16:00Z,6111
Glüsingen,2016-01-06T17:00Z,6675
Glüsingen,2016-01-06T18:00Z,6597
Glüsingen,2016-01-06T19:00Z,5028
Glüsingen,2016-01-06T20:00Z,3236
Glüsingen,2016-01-06T21:00Z,2219
Glüsingen,2016-01-06T22:00Z,1711
Glüsingen,2016-01-06T23:00Z,1341
Glüsingen,2016-01-06T03:00Z,627
Glüsingen,2016-01-06T04:00Z,707
Glüsingen,2016-01-06T05:00Z,1039
Glüsingen,2016-01-07,942
Glüsingen,2016-01-07T01:00Z,677
Glüsingen,2016-01-07T02:00Z,564
Glüsingen,2016-01-07T03:00Z,596
Glüsingen,2016-01-07T04:00Z,616
Glüsingen,2016-01-07T08:00Z,6184
Glüsingen,2016-01-07T09:00Z,5529
Glüsingen,2016-01-07T10:00Z,4516
Glüsingen,2016-01-07T11:00Z,4226
Glüsingen,2016-01-07T12:00Z,4319
Glüsingen,2016-01-07T13:00Z,4517
Glüsingen,2016-01-07T14:00Z,5043
Glüsingen,2016-01-07T15:00Z,5484
Glüsingen,2016-01-07T16:00Z,6162
Glüsingen,2016-01-07T17:00Z,6640
Glüsingen,2016-01-07T18:00Z,6346
Glüsingen,2016-01-07T19:00Z,4957
Glüsingen,2016-01-07T20:00Z,3211
Glüsingen,2016-01-07T21:00Z,2151
Glüsingen,2016-01-07T22:00Z,1512
Glüsingen,2016-01-07T23:00Z,1207
Glüsingen,2016-01-08,792
Glüsingen,2016-01-08T01:00Z,692
Glüsingen,2016-01-07T05:00Z,976
Glüsingen,2016-01-07T06:00Z,2879
Glüsingen,2016-01-07T07:00Z,5136
Glüsingen,2016-01-08T02:00Z,548
Glüsingen,2016-01-08T03:00Z,747
Glüsingen,2016-01-08T04:00Z,735
Glüsingen,2016-01-08T05:00Z,990
Glüsingen,2016-01-08T06:00Z,2687
Glüsingen,2016-01-08T08:00Z,5409
Glüsingen,2016-01-08T11:00Z,4423
Glüsingen,2016-01-08T10:00Z,4184
Glüsingen,2016-01-08T12:00Z,5015
Glüsingen,2016-01-08T14:00Z,6874
Glüsingen,2016-01-08T13:00Z,5679
Glüsingen,2016-01-08T15:00Z,7183
Glüsingen,2016-01-08T09:00Z,4808
Glüsingen,2016-01-08T07:00Z,4571
Glüsingen,2016-01-08T19:00Z,5344
Glüsingen,2016-01-08T20:00Z,3853
Glüsingen,2016-01-08T21:00Z,2761
Glüsingen,2016-01-08T16:00Z,7205
Glüsingen,2016-01-08T22:00Z,1951
Glüsingen,2016-01-08T23:00Z,1714
Glüsingen,2016-01-09T01:00Z,970
Glüsingen,2016-01-09T02:00Z,775
Glüsingen,2016-01-09T03:00Z,713
Glüsingen,2016-01-09T04:00Z,610
Glüsingen,2016-01-09T05:00Z,658
Glüsingen,2016-01-09T06:00Z,991
Glüsingen,2016-01-09T07:00Z,1217
Glüsingen,2016-01-09T08:00Z,1520
Glüsingen,2016-01-09T09:00Z,2335
Glüsingen,2016-01-09T10:00Z,3323
Glüsingen,2016-01-09T11:00Z,4247
Glüsingen,2016-01-09T12:00Z,5150
Glüsingen,2016-01-09T13:00Z,4980
Glüsingen,2016-01-09T14:00Z,5331
Glüsingen,2016-01-09T15:00Z,5207
Glüsingen,2016-01-09T16:00Z,4730
Glüsingen,2016-01-09T17:00Z,4426
Glüsingen,2016-01-09T18:00Z,4386
Glüsingen,2016-01-08T17:00Z,6994
Glüsingen,2016-01-09,1322
Glüsingen,2016-01-09T21:00Z,2281
Glüsingen,2016-01-09T22:00Z,1618
Glüsingen,2016-01-09T23:00Z,1546
Glüsingen,2016-01-09T19:00Z,4047
Glüsingen,2016-01-09T20:00Z,2837
Glüsingen,2016-01-08T18:00Z,6353
Barsbüttel,2016-01-04,1278
Barsbüttel,2016-01-04T03:00Z,513
Barsbüttel,2016-01-04T02:00Z,719
Barsbüttel,2016-01-04T04:00Z,563
Barsbüttel,2016-01-04T01:00Z,941
Barsbüttel,2016-01-04T05:00Z,1089
Barsbüttel,2016-01-04T06:00Z,2627
Barsbüttel,2016-01-04T07:00Z,4497
Barsbüttel,2016-01-04T08:00Z,5562
Barsbüttel,2016-01-04T09:00Z,5161
Barsbüttel,2016-01-04T10:00Z,4512
Barsbüttel,2016-01-04T11:00Z,4409
Barsbüttel,2016-01-04T12:00Z,4399
Barsbüttel,2016-01-04T13:00Z,4144
Barsbüttel,2016-01-04T14:00Z,4230
Barsbüttel,2016-01-04T15:00Z,4287
Barsbüttel,2016-01-04T16:00Z,4519
Barsbüttel,2016-01-04T17:00Z,5052
Barsbüttel,2016-01-04T18:00Z,5225
Barsbüttel,2016-01-04T19:00Z,4583
Barsbüttel,2016-01-04T20:00Z,3324
Barsbüttel,2016-01-04T21:00Z,2267
Barsbüttel,2016-01-04T22:00Z,1614
Barsbüttel,2016-01-04T23:00Z,1255
Barsbüttel,2016-01-05,909
Barsbüttel,2016-01-05T01:00Z,633
Barsbüttel,2016-01-05T02:00Z,532
Barsbüttel,2016-01-05T03:00Z,426
Barsbüttel,2016-01-05T04:00Z,441
Barsbüttel,2016-01-05T05:00Z,751
Barsbüttel,2016-01-05T06:00Z,1974
Barsbüttel,2016-01-05T07:00Z,3742
Barsbüttel,2016-01-05T08:00Z,4834
Barsbüttel,2016-01-05T09:00Z,4743
Barsbüttel,2016-01-05T10:00Z,4245
Barsbüttel,2016-01-05T11:00Z,4185
Barsbüttel,2016-01-05T12:00Z,4209
Barsbüttel,2016-01-05T13:00Z,4008
Barsbüttel,2016-01-05T14:00Z,4020
Barsbüttel,2016-01-05T15:00Z,4049
Barsbüttel,2016-01-05T16:00Z,4344
Barsbüttel,2016-01-05T17:00Z,4927
Barsbüttel,2016-01-05T18:00Z,5091
Barsbüttel,2016-01-05T19:00Z,4588
Barsbüttel,2016-01-05T20:00Z,3228
Barsbüttel,2016-01-05T21:00Z,2323
Barsbüttel,2016-01-05T22:00Z,1641
Barsbüttel,2016-01-05T23:00Z,1356
Barsbüttel,2016-01-06,995
Barsbüttel,2016-01-06T01:00Z,649
Barsbüttel,2016-01-06T02:00Z,510
Barsbüttel,2016-01-06T03:00Z,453
Barsbüttel,2016-01-06T04:00Z,457
Barsbüttel,2016-01-06T05:00Z,692
Barsbüttel,2016-01-06T06:00Z,1847
Barsbüttel,2016-01-06T07:00Z,3652
Barsbüttel,2016-01-06T08:00Z,4723
Barsbüttel,2016-01-06T09:00Z,4926
Barsbüttel,2016-01-06T10:00Z,4287
Barsbüttel,2016-01-06T11:00Z,4152
Barsbüttel,2016-01-06T12:00Z,4075
Barsbüttel,2016-01-06T13:00Z,3958
Barsbüttel,2016-01-06T14:00Z,4060
Barsbüttel,2016-01-06T15:00Z,4193
Barsbüttel,2016-01-06T16:00Z,4450
Barsbüttel,2016-01-06T17:00Z,4959
Barsbüttel,2016-01-06T18:00Z,5232
Barsbüttel,2016-01-06T19:00Z,4702
Barsbüttel,2016-01-06T20:00Z,3489
Barsbüttel,2016-01-06T21:00Z,2490
Barsbüttel,2016-01-06T22:00Z,1814
Barsbüttel,2016-01-06T23:00Z,1472
Barsbüttel,2016-01-07,1072
Barsbüttel,2016-01-07T01:00Z,600
Barsbüttel,2016-01-07T02:00Z,488
Barsbüttel,2016-01-07T03:00Z,443
Barsbüttel,2016-01-07T04:00Z,432
Barsbüttel,2016-01-07T05:00Z,676
Barsbüttel,2016-01-07T06:00Z,1853
Barsbüttel,2016-01-07T07:00Z,3776
Barsbüttel,2016-01-07T08:00Z,5265
Barsbüttel,2016-01-07T09:00Z,5078
Barsbüttel,2016-01-07T10:00Z,4151
Barsbüttel,2016-01-07T11:00Z,3752
Barsbüttel,2016-01-07T12:00Z,3749
Barsbüttel,2016-01-07T13:00Z,3796
Barsbüttel,2016-01-07T14:00Z,3971
Barsbüttel,2016-01-07T15:00Z,4156
Barsbüttel,2016-01-07T16:00Z,4614
Barsbüttel,2016-01-07T17:00Z,5215
Barsbüttel,2016-01-07T18:00Z,5414
Barsbüttel,2016-01-07T20:00Z,3637
Barsbüttel,2016-01-07T21:00Z,2483
Barsbüttel,2016-01-07T22:00Z,1772
Barsbüttel,2016-01-07T23:00Z,1455
Barsbüttel,2016-01-08,1089
Barsbüttel,2016-01-08T03:00Z,420
Barsbüttel,2016-01-08T04:00Z,430
Barsbüttel,2016-01-08T01:00Z,596
Barsbüttel,2016-01-08T05:00Z,636
Barsbüttel,2016-01-08T07:00Z,3245
Barsbüttel,2016-01-08T06:00Z,1628
Barsbüttel,2016-01-08T08:00Z,4441
Barsbüttel,2016-01-08T02:00Z,492
Barsbüttel,2016-01-08T10:00Z,3621
Barsbüttel,2016-01-08T11:00Z,3634
Barsbüttel,2016-01-08T12:00Z,3906
Barsbüttel,2016-01-08T14:00Z,4911
Barsbüttel,2016-01-08T13:00Z,4496
Barsbüttel,2016-01-08T15:00Z,5082
Barsbüttel,2016-01-08T09:00Z,4247
Barsbüttel,2016-01-08T18:00Z,4960
Barsbüttel,2016-01-08T19:00Z,4600
Barsbüttel,2016-01-08T17:00Z,5063
Barsbüttel,2016-01-08T20:00Z,3623
Barsbüttel,2016-01-08T21:00Z,2633
Barsbüttel,2016-01-08T22:00Z,1850
Barsbüttel,2016-01-08T23:00Z,1491
Barsbüttel,2016-01-09,1197
Barsbüttel,2016-01-09T02:00Z,699
Barsbüttel,2016-01-09T01:00Z,896
Barsbüttel,2016-01-09T03:00Z,509
Barsbüttel,2016-01-09T04:00Z,441
Barsbüttel,2016-01-09T05:00Z,491
Barsbüttel,2016-01-08T16:00Z,5100
Barsbüttel,2016-01-09T08:00Z,1628
Barsbüttel,2016-01-09T07:00Z,1114
Barsbüttel,2016-01-09T09:00Z,2639
Barsbüttel,2016-01-09T10:00Z,3536
Barsbüttel,2016-01-09T06:00Z,801
Barsbüttel,2016-01-07T19:00Z,4946
Barsbüttel,2016-01-09T11:00Z,4092
Barsbüttel,2016-01-09T12:00Z,4379
Barsbüttel,2016-01-09T13:00Z,4219
Barsbüttel,2016-01-09T15:00Z,4115
Barsbüttel,2016-01-09T14:00Z,4238
Barsbüttel,2016-01-09T16:00Z,3662
Barsbüttel,2016-01-09T18:00Z,3433
Barsbüttel,2016-01-09T19:00Z,3358
Barsbüttel,2016-01-09T17:00Z,3475
Barsbüttel,2016-01-09T20:00Z,2644
Barsbüttel,2016-01-09T21:00Z,1949
Barsbüttel,2016-01-09T22:00Z,1357
Barsbüttel,2016-01-09T23:00Z,1143
Bad Schwartau,2016-01-04,669
Bad Schwartau,2016-01-04T01:00Z,517
Bad Schwartau,2016-01-04T02:00Z,370
Bad Schwartau,2016-01-04T04:00Z,288
Bad Schwartau,2016-01-04T03:00Z,255
Bad Schwartau,2016-01-04T05:00Z,527
Bad Schwartau,2016-01-04T06:00Z,1401
Bad Schwartau,2016-01-04T07:00Z,2653
Bad Schwartau,2016-01-04T08:00Z,3401
Bad Schwartau,2016-01-04T09:00Z,3306
Bad Schwartau,2016-01-04T10:00Z,3466
Bad Schwartau,2016-01-04T12:00Z,4163
Bad Schwartau,2016-01-04T13:00Z,4014
Bad Schwartau,2016-01-04T14:00Z,3856
Bad Schwartau,2016-01-04T15:00Z,4007
Bad Schwartau,2016-01-04T16:00Z,4208
Bad Schwartau,2016-01-04T17:00Z,4696
Bad Schwartau,2016-01-04T11:00Z,4111
Bad Schwartau,2016-01-04T18:00Z,4622
Bad Schwartau,2016-01-04T21:00Z,2108
Bad Schwartau,2016-01-04T22:00Z,1374
Bad Schwartau,2016-01-04T23:00Z,996
Bad Schwartau,2016-01-05T01:00Z,417
Bad Schwartau,2016-01-05,630
Bad Schwartau,2016-01-05T02:00Z,376
Bad Schwartau,2016-01-05T04:00Z,249
Bad Schwartau,2016-01-05T03:00Z,238
Bad Schwartau,2016-01-05T05:00Z,460
Bad Schwartau,2016-01-05T06:00Z,1223
Bad Schwartau,2016-01-05T08:00Z,3277
Bad Schwartau,2016-01-05T07:00Z,2455
Bad Schwartau,2016-01-04T19:00Z,4147
Bad Schwartau,2016-01-05T10:00Z,3359
Bad Schwartau,2016-01-05T12:00Z,3972
Bad Schwartau,2016-01-05T13:00Z,3783
Bad Schwartau,2016-01-05T14:00Z,3697
Bad Schwartau,2016-01-05T15:00Z,3872
Bad Schwartau,2016-01-04T20:00Z,3062
Bad Schwartau,2016-01-05T09:00Z,3190
Bad Schwartau,2016-01-05T11:00Z,3912
Bad Schwartau,2016-01-05T19:00Z,4019
Bad Schwartau,2016-01-05T20:00Z,3024
Bad Schwartau,2016-01-05T21:00Z,2123
Bad Schwartau,2016-01-05T17:00Z,4533
Bad Schwartau,2016-01-05T22:00Z,1439
Bad Schwartau,2016-01-05T23:00Z,1086
Bad Schwartau,2016-01-06,716
Bad Schwartau,2016-01-06T01:00Z,422
Bad Schwartau,2016-01-05T16:00Z,4111
Bad Schwartau,2016-01-05T18:00Z,4526
Bad Schwartau,2016-01-06T05:00Z,457
Bad Schwartau,2016-01-06T06:00Z,1237
Bad Schwartau,2016-01-06T07:00Z,2481
Bad Schwartau,2016-01-06T03:00Z,259
Bad Schwartau,2016-01-06T08:00Z,3334
Bad Schwartau,2016-01-06T09:00Z,3242
Bad Schwartau,2016-01-06T10:00Z,3387
Bad Schwartau,2016-01-06T04:00Z,266
Bad Schwartau,2016-01-06T13:00Z,3844
Bad Schwartau,2016-01-06T12:00Z,3991
Bad Schwartau,2016-01-06T14:00Z,3850
Bad Schwartau,2016-01-06T15:00Z,4032
Bad Schwartau,2016-01-06T16:00Z,4176
Bad Schwartau,2016-01-06T17:00Z,4721
Bad Schwartau,2016-01-06T11:00Z,3897
Bad Schwartau,2016-01-06T18:00Z,4663
Bad Schwartau,2016-01-06T02:00Z,435
Bad Schwartau,2016-01-06T22:00Z,1445
Bad Schwartau,2016-01-06T21:00Z,2141
Bad Schwartau,2016-01-06T23:00Z,1150
Bad Schwartau,2016-01-07,751
Bad Schwartau,2016-01-07T02:00Z,432
Bad Schwartau,2016-01-07T01:00Z,432
Bad Schwartau,2016-01-07T03:00Z,291
Bad Schwartau,2016-01-07T05:00Z,494
Bad Schwartau,2016-01-07T04:00Z,284
Bad Schwartau,2016-01-07T06:00Z,1373
Bad Schwartau,2016-01-07T08:00Z,4063
Bad Schwartau,2016-01-07T09:00Z,3602
Bad Schwartau,2016-01-07T10:00Z,3232
Bad Schwartau,2016-01-06T19:00Z,4022
Bad Schwartau,2016-01-07T11:00Z,3448
Bad Schwartau,2016-01-07T12:00Z,3434
Bad Schwartau,2016-01-07T13:00Z,3467
Bad Schwartau,2016-01-07T14:00Z,3630
Bad Schwartau,2016-01-07T15:00Z,3897
Bad Schwartau,2016-01-06T20:00Z,2991
Bad Schwartau,2016-01-07T16:00Z,4174
Bad Schwartau,2016-01-07T19:00Z,3936
Bad Schwartau,2016-01-07T20:00Z,2910
Bad Schwartau,2016-01-07T21:00Z,2052
Bad Schwartau,2016-01-07T22:00Z,1434
Bad Schwartau,2016-01-07T23:00Z,1102
Bad Schwartau,2016-01-08,753
Bad Schwartau,2016-01-08T01:00Z,432
Bad Schwartau,2016-01-07T17:00Z,4638
Bad Schwartau,2016-01-08T02:00Z,403
Bad Schwartau,2016-01-08T03:00Z,268
Bad Schwartau,2016-01-08T04:00Z,264
Bad Schwartau,2016-01-08T06:00Z,1229
Bad Schwartau,2016-01-08T05:00Z,454
Bad Schwartau,2016-01-08T08:00Z,3552
Bad Schwartau,2016-01-08T07:00Z,2529
Bad Schwartau,2016-01-08T09:00Z,3119
Bad Schwartau,2016-01-08T10:00Z,2975
Bad Schwartau,2016-01-08T11:00Z,3348
Bad Schwartau,2016-01-08T12:00Z,3513
Bad Schwartau,2016-01-08T13:00Z,3941
Bad Schwartau,2016-01-07T18:00Z,4465
Bad Schwartau,2016-01-08T16:00Z,4382
Bad Schwartau,2016-01-08T15:00Z,4357
Bad Schwartau,2016-01-08T18:00Z,4130
Bad Schwartau,2016-01-08T17:00Z,4251
Bad Schwartau,2016-01-08T19:00Z,3811
Bad Schwartau,2016-01-08T21:00Z,2190
Bad Schwartau,2016-01-08T20:00Z,3022
Bad Schwartau,2016-01-08T14:00Z,4166
Bad Schwartau,2016-01-08T22:00Z,1518
Bad Schwartau,2016-01-09T01:00Z,762
Bad Schwartau,2016-01-09,921
Bad Schwartau,2016-01-09T02:00Z,633
Bad Schwartau,2016-01-09T03:00Z,430
Bad Schwartau,2016-01-09T04:00Z,363
Bad Schwartau,2016-01-09T05:00Z,398
Bad Schwartau,2016-01-09T06:00Z,670
Bad Schwartau,2016-01-09T07:00Z,951
Bad Schwartau,2016-01-09T08:00Z,1550
Bad Schwartau,2016-01-09T09:00Z,2538
Bad Schwartau,2016-01-09T10:00Z,3455
Bad Schwartau,2016-01-09T11:00Z,4299
Bad Schwartau,2016-01-09T12:00Z,4324
Bad Schwartau,2016-01-08T23:00Z,1206
Bad Schwartau,2016-01-09T15:00Z,4144
Bad Schwartau,2016-01-09T14:00Z,4112
Bad Schwartau,2016-01-09T16:00Z,3893
Bad Schwartau,2016-01-09T18:00Z,3641
Bad Schwartau,2016-01-09T17:00Z,3690
Bad Schwartau,2016-01-09T20:00Z,2620
Bad Schwartau,2016-01-09T19:00Z,3429
Bad Schwartau,2016-01-09T13:00Z,4093
Bad Schwartau,2016-01-09T22:00Z,1344
Bad Schwartau,2016-01-09T23:00Z,1118
Bad Schwartau,2016-01-09T21:00Z,1895
Bad Schwartau,2016-01-07T07:00Z,2869
Oldenburg (Holstein),2016-01-04,126
Oldenburg (Holstein),2016-01-04T01:00Z,101
Oldenburg (Holstein),2016-01-04T02:00Z,85
Oldenburg (Holstein),2016-01-04T03:00Z,70
Oldenburg (Holstein),2016-01-04T04:00Z,111
Oldenburg (Holstein),2016-01-04T05:00Z,115
Oldenburg (Holstein),2016-01-04T06:00Z,316
Oldenburg (Holstein),2016-01-04T07:00Z,599
Oldenburg (Holstein),2016-01-04T09:00Z,729
Oldenburg (Holstein),2016-01-04T10:00Z,766
Oldenburg (Holstein),2016-01-04T11:00Z,1001
Oldenburg (Holstein),2016-01-04T12:00Z,1120
Oldenburg (Holstein),2016-01-04T08:00Z,845
Oldenburg (Holstein),2016-01-04T13:00Z,1120
Oldenburg (Holstein),2016-01-04T14:00Z,1059
Oldenburg (Holstein),2016-01-04T15:00Z,1098
Oldenburg (Holstein),2016-01-04T18:00Z,1014
Oldenburg (Holstein),2016-01-04T19:00Z,794
Oldenburg (Holstein),2016-01-04T20:00Z,452
Oldenburg (Holstein),2016-01-04T22:00Z,252
Oldenburg (Holstein),2016-01-04T23:00Z,209
Oldenburg (Holstein),2016-01-05,124
Oldenburg (Holstein),2016-01-04T16:00Z,1093
Oldenburg (Holstein),2016-01-04T17:00Z,1199
Oldenburg (Holstein),2016-01-05T02:00Z,96
Oldenburg (Holstein),2016-01-05T01:00Z,83
Oldenburg (Holstein),2016-01-05T03:00Z,95
Oldenburg (Holstein),2016-01-05T04:00Z,98
Oldenburg (Holstein),2016-01-05T05:00Z,113
Oldenburg (Holstein),2016-01-05T06:00Z,309
Oldenburg (Holstein),2016-01-04T21:00Z,325
Oldenburg (Holstein),2016-01-05T07:00Z,650
Oldenburg (Holstein),2016-01-05T08:00Z,827
Oldenburg (Holstein),2016-01-05T09:00Z,743
Oldenburg (Holstein),2016-01-05T10:00Z,768
Oldenburg (Holstein),2016-01-05T12:00Z,967
Oldenburg (Holstein),2016-01-05T13:00Z,975
Oldenburg (Holstein),2016-01-05T11:00Z,973
Oldenburg (Holstein),2016-01-05T14:00Z,965
Oldenburg (Holstein),2016-01-05T16:00Z,1139
Oldenburg (Holstein),2016-01-05T15:00Z,1073
Oldenburg (Holstein),2016-01-05T17:00Z,1293
Oldenburg (Holstein),2016-01-05T18:00Z,892
Oldenburg (Holstein),2016-01-05T20:00Z,500
Oldenburg (Holstein),2016-01-05T22:00Z,335
Oldenburg (Holstein),2016-01-06,164
Oldenburg (Holstein),2016-01-06T01:00Z,84
Oldenburg (Holstein),2016-01-05T23:00Z,236
Oldenburg (Holstein),2016-01-06T02:00Z,146
Oldenburg (Holstein),2016-01-06T03:00Z,100
Oldenburg (Holstein),2016-01-05T21:00Z,400
Oldenburg (Holstein),2016-01-06T05:00Z,123
Oldenburg (Holstein),2016-01-06T06:00Z,344
Oldenburg (Holstein),2016-01-06T07:00Z,674
Oldenburg (Holstein),2016-01-06T08:00Z,863
Oldenburg (Holstein),2016-01-06T09:00Z,741
Oldenburg (Holstein),2016-01-06T10:00Z,785
Oldenburg (Holstein),2016-01-05T19:00Z,867
Oldenburg (Holstein),2016-01-06T13:00Z,1015
Oldenburg (Holstein),2016-01-06T12:00Z,940
Oldenburg (Holstein),2016-01-06T14:00Z,1074
Oldenburg (Holstein),2016-01-06T15:00Z,1075
Oldenburg (Holstein),2016-01-06T11:00Z,937
Oldenburg (Holstein),2016-01-06T04:00Z,121
Oldenburg (Holstein),2016-01-06T16:00Z,1120
Oldenburg (Holstein),2016-01-06T17:00Z,1259
Oldenburg (Holstein),2016-01-06T18:00Z,994
Oldenburg (Holstein),2016-01-06T20:00Z,426
Oldenburg (Holstein),2016-01-06T21:00Z,377
Oldenburg (Holstein),2016-01-06T19:00Z,787
Oldenburg (Holstein),2016-01-06T23:00Z,205
Oldenburg (Holstein),2016-01-07T01:00Z,96
Oldenburg (Holstein),2016-01-07T02:00Z,127
Oldenburg (Holstein),2016-01-07T03:00Z,78
Oldenburg (Holstein),2016-01-07T04:00Z,101
Oldenburg (Holstein),2016-01-07T05:00Z,132
Oldenburg (Holstein),2016-01-06T22:00Z,278
Oldenburg (Holstein),2016-01-07,162
Oldenburg (Holstein),2016-01-07T08:00Z,1020
Oldenburg (Holstein),2016-01-07T10:00Z,872
Oldenburg (Holstein),2016-01-07T09:00Z,772
Oldenburg (Holstein),2016-01-07T11:00Z,832
Oldenburg (Holstein),2016-01-07T12:00Z,911
Oldenburg (Holstein),2016-01-07T13:00Z,908
Oldenburg (Holstein),2016-01-07T15:00Z,1003
Oldenburg (Holstein),2016-01-07T14:00Z,954
Oldenburg (Holstein),2016-01-07T16:00Z,1067
Oldenburg (Holstein),2016-01-07T17:00Z,1180
Oldenburg (Holstein),2016-01-07T18:00Z,995
Oldenburg (Holstein),2016-01-07T19:00Z,727
Oldenburg (Holstein),2016-01-07T20:00Z,419
Oldenburg (Holstein),2016-01-07T06:00Z,298
Oldenburg (Holstein),2016-01-07T23:00Z,203
Oldenburg (Holstein),2016-01-07T22:00Z,289
Oldenburg (Holstein),2016-01-08,120
Oldenburg (Holstein),2016-01-08T01:00Z,79
Oldenburg (Holstein),2016-01-08T02:00Z,97
Oldenburg (Holstein),2016-01-08T03:00Z,77
Oldenburg (Holstein),2016-01-08T04:00Z,145
Oldenburg (Holstein),2016-01-07T07:00Z,706
Oldenburg (Holstein),2016-01-08T06:00Z,301
Oldenburg (Holstein),2016-01-08T08:00Z,977
Oldenburg (Holstein),2016-01-08T09:00Z,723
Oldenburg (Holstein),2016-01-08T07:00Z,580
Oldenburg (Holstein),2016-01-08T10:00Z,672
Oldenburg (Holstein),2016-01-08T11:00Z,759
Oldenburg (Holstein),2016-01-07T21:00Z,363
Oldenburg (Holstein),2016-01-08T12:00Z,811
Oldenburg (Holstein),2016-01-08T05:00Z,117
Oldenburg (Holstein),2016-01-08T16:00Z,1052
Oldenburg (Holstein),2016-01-08T15:00Z,1136
Oldenburg (Holstein),2016-01-08T17:00Z,918
Oldenburg (Holstein),2016-01-08T18:00Z,911
Oldenburg (Holstein),2016-01-08T19:00Z,731
Oldenburg (Holstein),2016-01-08T21:00Z,378
Oldenburg (Holstein),2016-01-08T20:00Z,458
Oldenburg (Holstein),2016-01-08T13:00Z,962
Oldenburg (Holstein),2016-01-08T23:00Z,248
Oldenburg (Holstein),2016-01-09,171
Oldenburg (Holstein),2016-01-09T01:00Z,141
Oldenburg (Holstein),2016-01-09T03:00Z,110
Oldenburg (Holstein),2016-01-09T02:00Z,125
Oldenburg (Holstein),2016-01-09T04:00Z,98
Oldenburg (Holstein),2016-01-09T05:00Z,132
Oldenburg (Holstein),2016-01-09T06:00Z,179
Oldenburg (Holstein),2016-01-09T07:00Z,213
Oldenburg (Holstein),2016-01-09T08:00Z,316
Oldenburg (Holstein),2016-01-09T09:00Z,383
Oldenburg (Holstein),2016-01-09T10:00Z,616
Oldenburg (Holstein),2016-01-08T14:00Z,1073
Oldenburg (Holstein),2016-01-09T13:00Z,1028
Oldenburg (Holstein),2016-01-09T12:00Z,895
Oldenburg (Holstein),2016-01-09T14:00Z,934
Oldenburg (Holstein),2016-01-09T15:00Z,1018
Oldenburg (Holstein),2016-01-09T16:00Z,832
Oldenburg (Holstein),2016-01-09T17:00Z,874
Oldenburg (Holstein),2016-01-09T18:00Z,714
Oldenburg (Holstein),2016-01-08T22:00Z,275
Oldenburg (Holstein),2016-01-09T11:00Z,801
Oldenburg (Holstein),2016-01-09T21:00Z,341
Oldenburg (Holstein),2016-01-09T22:00Z,223
Oldenburg (Holstein),2016-01-09T23:00Z,221
Oldenburg (Holstein),2016-01-09T19:00Z,633
Oldenburg (Holstein),2016-01-09T20:00Z,463
Neustadt i. H.-Süd,2016-01-04T01:00Z,125
Neustadt i. H.-Süd,2016-01-04,158
Neustadt i. H.-Süd,2016-01-04T02:00Z,96
Neustadt i. H.-Süd,2016-01-04T03:00Z,96
Neustadt i. H.-Süd,2016-01-04T04:00Z,120
Neustadt i. H.-Süd,2016-01-04T05:00Z,161
Neustadt i. H.-Süd,2016-01-04T06:00Z,403
Neustadt i. H.-Süd,2016-01-04T08:00Z,1007
Neustadt i. H.-Süd,2016-01-04T07:00Z,891
Neustadt i. H.-Süd,2016-01-04T09:00Z,884
Neustadt i. H.-Süd,2016-01-04T11:00Z,1355
Neustadt i. H.-Süd,2016-01-04T12:00Z,1523
Neustadt i. H.-Süd,2016-01-04T13:00Z,1460
Neustadt i. H.-Süd,2016-01-04T14:00Z,1285
Neustadt i. H.-Süd,2016-01-04T10:00Z,1019
Neustadt i. H.-Süd,2016-01-04T15:00Z,1390
Neustadt i. H.-Süd,2016-01-04T16:00Z,1425
Neustadt i. H.-Süd,2016-01-04T17:00Z,1539
Neustadt i. H.-Süd,2016-01-04T18:00Z,1244
Neustadt i. H.-Süd,2016-01-04T19:00Z,893
Neustadt i. H.-Süd,2016-01-04T21:00Z,398
Neustadt i. H.-Süd,2016-01-04T20:00Z,546
Neustadt i. H.-Süd,2016-01-04T22:00Z,273
Neustadt i. H.-Süd,2016-01-05,138
Neustadt i. H.-Süd,2016-01-04T23:00Z,210
Neustadt i. H.-Süd,2016-01-05T03:00Z,113
Neustadt i. H.-Süd,2016-01-05T04:00Z,111
Neustadt i. H.-Süd,2016-01-05T02:00Z,108
Neustadt i. H.-Süd,2016-01-05T05:00Z,152
Neustadt i. H.-Süd,2016-01-05T06:00Z,382
Neustadt i. H.-Süd,2016-01-05T07:00Z,815
Neustadt i. H.-Süd,2016-01-05T08:00Z,1028
Neustadt i. H.-Süd,2016-01-05T09:00Z,885
